Running on host: n-62-20-11
Wed Dec  3 19:50:23 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-SXM2-32GB           On  |   00000000:16:00.0 Off |                    0 |
| N/A   41C    P0             41W /  300W |       0MiB /  32768MiB |      0%   E. Process |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Loading AnnData...
Data loaded.
Filtered zero-expression features: genes kept 45244/45263, isoforms kept 161990/162009
Data stats after scaling: mean -0.000, std 1.000
Using whole dataset: train 9941, val 6958, test 2983
Epoch 001 | train 0.7334 (rec 0.7253, kl 0.4085) | val 0.6521 (rec 0.6423, kl 0.4859) | beta 0.020
Epoch 014 | train 0.5247 (rec 0.4889, kl 0.1280) | val 0.5258 (rec 0.4910, kl 0.1244) | beta 0.280
Epoch 015 | train 0.5221 (rec 0.4854, kl 0.1223) | val 0.5232 (rec 0.4882, kl 0.1168) | beta 0.300
Epoch 016 | train 0.5224 (rec 0.4847, kl 0.1178) | val 0.5207 (rec 0.4848, kl 0.1122) | beta 0.320
Epoch 017 | train 0.5216 (rec 0.4830, kl 0.1133) | val 0.5278 (rec 0.4905, kl 0.1096) | beta 0.340
Epoch 018 | train 0.5234 (rec 0.4837, kl 0.1102) | val 0.5261 (rec 0.4876, kl 0.1070) | beta 0.360
Epoch 019 | train 0.5198 (rec 0.4792, kl 0.1068) | val 0.5220 (rec 0.4828, kl 0.1030) | beta 0.380
Epoch 020 | train 0.5190 (rec 0.4777, kl 0.1031) | val 0.5211 (rec 0.4812, kl 0.0999) | beta 0.400
Epoch 021 | train 0.5188 (rec 0.4767, kl 0.1001) | val 0.5199 (rec 0.4794, kl 0.0963) | beta 0.420
Epoch 022 | train 0.5165 (rec 0.4736, kl 0.0976) | val 0.5207 (rec 0.4778, kl 0.0975) | beta 0.440
Epoch 023 | train 0.5187 (rec 0.4747, kl 0.0956) | val 0.5200 (rec 0.4768, kl 0.0938) | beta 0.460
Epoch 024 | train 0.5172 (rec 0.4722, kl 0.0936) | val 0.5200 (rec 0.4764, kl 0.0908) | beta 0.480
Epoch 025 | train 0.5166 (rec 0.4706, kl 0.0921) | val 0.5191 (rec 0.4739, kl 0.0902) | beta 0.500
Epoch 026 | train 0.5216 (rec 0.4744, kl 0.0908) | val 0.5231 (rec 0.4773, kl 0.0880) | beta 0.520
Epoch 027 | train 0.5192 (rec 0.4711, kl 0.0890) | val 0.5240 (rec 0.4767, kl 0.0876) | beta 0.540
Epoch 028 | train 0.5205 (rec 0.4714, kl 0.0878) | val 0.5216 (rec 0.4730, kl 0.0867) | beta 0.560
Epoch 029 | train 0.5223 (rec 0.4723, kl 0.0863) | val 0.5242 (rec 0.4754, kl 0.0842) | beta 0.580
Epoch 030 | train 0.5208 (rec 0.4699, kl 0.0848) | val 0.5253 (rec 0.4765, kl 0.0812) | beta 0.600
Epoch 031 | train 0.5200 (rec 0.4684, kl 0.0832) | val 0.5238 (rec 0.4744, kl 0.0796) | beta 0.620
Epoch 032 | train 0.5205 (rec 0.4679, kl 0.0823) | val 0.5271 (rec 0.4747, kl 0.0819) | beta 0.640
Epoch 033 | train 0.5254 (rec 0.4714, kl 0.0818) | val 0.5273 (rec 0.4759, kl 0.0779) | beta 0.660
Epoch 034 | train 0.5236 (rec 0.4692, kl 0.0800) | val 0.5262 (rec 0.4734, kl 0.0778) | beta 0.680
Epoch 035 | train 0.5243 (rec 0.4689, kl 0.0792) | val 0.5277 (rec 0.4740, kl 0.0767) | beta 0.700
Epoch 036 | train 0.5234 (rec 0.4671, kl 0.0782) | val 0.5288 (rec 0.4743, kl 0.0757) | beta 0.720
Epoch 037 | train 0.5270 (rec 0.4699, kl 0.0771) | val 0.5320 (rec 0.4782, kl 0.0727) | beta 0.740
Epoch 038 | train 0.5307 (rec 0.4723, kl 0.0768) | val 0.5366 (rec 0.4797, kl 0.0749) | beta 0.760
Epoch 039 | train 0.5282 (rec 0.4694, kl 0.0754) | val 0.5369 (rec 0.4805, kl 0.0723) | beta 0.780
Epoch 040 | train 0.5289 (rec 0.4693, kl 0.0744) | val 0.5381 (rec 0.4804, kl 0.0721) | beta 0.800
Epoch 041 | train 0.5315 (rec 0.4710, kl 0.0738) | val 0.5369 (rec 0.4758, kl 0.0745) | beta 0.820
Epoch 042 | train 0.5301 (rec 0.4692, kl 0.0725) | val 0.5340 (rec 0.4744, kl 0.0709) | beta 0.840
Epoch 043 | train 0.5299 (rec 0.4681, kl 0.0719) | val 0.5356 (rec 0.4758, kl 0.0695) | beta 0.860
Epoch 044 | train 0.5326 (rec 0.4699, kl 0.0712) | val 0.5355 (rec 0.4751, kl 0.0687) | beta 0.880
Epoch 045 | train 0.5343 (rec 0.4708, kl 0.0706) | val 0.5400 (rec 0.4788, kl 0.0680) | beta 0.900
Early stopping after 20 epochs without val improvement.
Test loss 0.5590 (rec 0.4694, kl 0.0895)
[Predictor] Epoch 001 | train 2.5279 | val 1.3227 | lr 5.00e-04
[Predictor] Epoch 002 | train 1.2343 | val 1.1907 | lr 5.00e-04
[Predictor] Epoch 003 | train 1.1389 | val 1.0437 | lr 5.00e-04
[Predictor] Epoch 004 | train 0.9940 | val 0.9526 | lr 5.00e-04
[Predictor] Epoch 005 | train 0.9172 | val 0.8783 | lr 5.00e-04
[Predictor] Epoch 006 | train 0.8648 | val 0.8393 | lr 5.00e-04
[Predictor] Epoch 007 | train 0.8287 | val 0.8131 | lr 5.00e-04
[Predictor] Epoch 008 | train 0.8032 | val 0.7876 | lr 5.00e-04
[Predictor] Epoch 009 | train 0.7821 | val 0.7709 | lr 5.00e-04
[Predictor] Epoch 010 | train 0.7629 | val 0.7550 | lr 5.00e-04
[Predictor] Epoch 011 | train 0.7491 | val 0.7421 | lr 5.00e-04
[Predictor] Epoch 012 | train 0.7382 | val 0.7415 | lr 5.00e-04
[Predictor] Epoch 013 | train 0.7274 | val 0.7271 | lr 5.00e-04
[Predictor] Epoch 014 | train 0.7184 | val 0.7147 | lr 5.00e-04
[Predictor] Epoch 015 | train 0.7121 | val 0.7091 | lr 5.00e-04
[Predictor] Epoch 016 | train 0.7081 | val 0.7249 | lr 5.00e-04
[Predictor] Epoch 017 | train 0.6998 | val 0.7028 | lr 5.00e-04
[Predictor] Epoch 018 | train 0.6962 | val 0.6964 | lr 5.00e-04
[Predictor] Epoch 019 | train 0.6941 | val 0.6967 | lr 5.00e-04
[Predictor] Epoch 020 | train 0.6900 | val 0.6928 | lr 5.00e-04
[Predictor] Epoch 021 | train 0.6889 | val 0.6909 | lr 5.00e-04
[Predictor] Epoch 022 | train 0.6852 | val 0.6876 | lr 5.00e-04
[Predictor] Epoch 023 | train 0.6818 | val 0.6853 | lr 5.00e-04
[Predictor] Epoch 024 | train 0.6788 | val 0.6847 | lr 5.00e-04
[Predictor] Epoch 025 | train 0.6790 | val 0.6815 | lr 5.00e-04
[Predictor] Epoch 026 | train 0.6767 | val 0.6795 | lr 5.00e-04
[Predictor] Epoch 027 | train 0.6740 | val 0.6805 | lr 5.00e-04
[Predictor] Epoch 028 | train 0.6750 | val 0.6796 | lr 5.00e-04
[Predictor] Epoch 029 | train 0.6713 | val 0.6771 | lr 5.00e-04
[Predictor] Epoch 030 | train 0.6714 | val 0.6730 | lr 5.00e-04
[Predictor] Epoch 031 | train 0.6694 | val 0.6795 | lr 5.00e-04
[Predictor] Epoch 032 | train 0.6692 | val 0.6751 | lr 5.00e-04
[Predictor] Epoch 033 | train 0.6679 | val 0.6724 | lr 5.00e-04
[Predictor] Epoch 034 | train 0.6679 | val 0.6740 | lr 5.00e-04
[Predictor] Epoch 035 | train 0.6654 | val 0.6725 | lr 5.00e-04
[Predictor] Epoch 036 | train 0.6654 | val 0.6682 | lr 5.00e-04
[Predictor] Epoch 037 | train 0.6644 | val 0.6738 | lr 5.00e-04
[Predictor] Epoch 038 | train 0.6641 | val 0.6704 | lr 5.00e-04
[Predictor] Epoch 039 | train 0.6637 | val 0.6728 | lr 5.00e-04
[Predictor] Epoch 040 | train 0.6619 | val 0.6681 | lr 5.00e-04
[Predictor] Epoch 041 | train 0.6620 | val 0.6697 | lr 5.00e-04
[Predictor] Epoch 042 | train 0.6611 | val 0.6715 | lr 5.00e-04
[Predictor] Epoch 043 | train 0.6606 | val 0.6658 | lr 5.00e-04
[Predictor] Epoch 044 | train 0.6601 | val 0.6663 | lr 5.00e-04
[Predictor] Epoch 045 | train 0.6596 | val 0.6656 | lr 5.00e-04
[Predictor] Epoch 046 | train 0.6599 | val 0.6677 | lr 5.00e-04
[Predictor] Epoch 047 | train 0.6606 | val 0.6662 | lr 5.00e-04
[Predictor] Epoch 048 | train 0.6579 | val 0.6639 | lr 5.00e-04
[Predictor] Epoch 049 | train 0.6570 | val 0.6655 | lr 5.00e-04
[Predictor] Epoch 050 | train 0.6571 | val 0.6652 | lr 5.00e-04
[Predictor] Epoch 051 | train 0.6584 | val 0.6671 | lr 5.00e-04
[Predictor] Epoch 052 | train 0.6579 | val 0.6665 | lr 5.00e-04
[Predictor] Epoch 053 | train 0.6572 | val 0.6638 | lr 5.00e-04
[Predictor] Epoch 054 | train 0.6559 | val 0.6644 | lr 5.00e-04
[Predictor] Epoch 055 | train 0.6561 | val 0.6640 | lr 5.00e-04
[Predictor] Epoch 056 | train 0.6556 | val 0.6656 | lr 5.00e-04
[Predictor] Epoch 057 | train 0.6562 | val 0.6639 | lr 5.00e-04
[Predictor] Epoch 058 | train 0.6548 | val 0.6604 | lr 5.00e-04
[Predictor] Epoch 059 | train 0.6551 | val 0.6631 | lr 5.00e-04
[Predictor] Epoch 060 | train 0.6544 | val 0.6632 | lr 5.00e-04
[Predictor] Epoch 061 | train 0.6547 | val 0.6631 | lr 5.00e-04
[Predictor] Epoch 062 | train 0.6559 | val 0.6638 | lr 5.00e-04
[Predictor] Epoch 063 | train 0.6546 | val 0.6611 | lr 5.00e-04
[Predictor] Epoch 064 | train 0.6530 | val 0.6611 | lr 5.00e-04
[Predictor] Epoch 065 | train 0.6532 | val 0.6630 | lr 5.00e-04
[Predictor] Epoch 066 | train 0.6536 | val 0.6593 | lr 5.00e-04
[Predictor] Epoch 067 | train 0.6525 | val 0.6649 | lr 5.00e-04
[Predictor] Epoch 068 | train 0.6527 | val 0.6650 | lr 5.00e-04
[Predictor] Epoch 069 | train 0.6529 | val 0.6635 | lr 5.00e-04
[Predictor] Epoch 070 | train 0.6517 | val 0.6597 | lr 5.00e-04
[Predictor] Epoch 071 | train 0.6530 | val 0.6613 | lr 5.00e-04
[Predictor] Epoch 072 | train 0.6526 | val 0.6633 | lr 5.00e-04
[Predictor] Epoch 073 | train 0.6523 | val 0.6590 | lr 5.00e-04
[Predictor] Epoch 074 | train 0.6510 | val 0.6576 | lr 5.00e-04
[Predictor] Epoch 075 | train 0.6520 | val 0.6589 | lr 5.00e-04
[Predictor] Epoch 076 | train 0.6510 | val 0.6598 | lr 5.00e-04
[Predictor] Epoch 077 | train 0.6502 | val 0.6591 | lr 5.00e-04
[Predictor] Epoch 078 | train 0.6506 | val 0.6588 | lr 5.00e-04
[Predictor] Epoch 079 | train 0.6518 | val 0.6585 | lr 5.00e-04
[Predictor] Epoch 080 | train 0.6513 | val 0.6590 | lr 5.00e-04
[Predictor] Epoch 081 | train 0.6508 | val 0.6587 | lr 5.00e-04
[Predictor] Epoch 082 | train 0.6509 | val 0.6590 | lr 5.00e-04
[Predictor] Epoch 083 | train 0.6497 | val 0.6611 | lr 5.00e-04
[Predictor] Epoch 084 | train 0.6505 | val 0.6590 | lr 5.00e-04
[Predictor] Epoch 085 | train 0.6506 | val 0.6595 | lr 2.50e-04
[Predictor] Epoch 086 | train 0.6314 | val 0.6425 | lr 2.50e-04
[Predictor] Epoch 087 | train 0.6286 | val 0.6441 | lr 2.50e-04
[Predictor] Epoch 088 | train 0.6289 | val 0.6437 | lr 2.50e-04
[Predictor] Epoch 089 | train 0.6286 | val 0.6412 | lr 2.50e-04
[Predictor] Epoch 090 | train 0.6282 | val 0.6417 | lr 2.50e-04
[Predictor] Epoch 091 | train 0.6285 | val 0.6417 | lr 2.50e-04
[Predictor] Epoch 092 | train 0.6281 | val 0.6419 | lr 2.50e-04
[Predictor] Epoch 093 | train 0.6278 | val 0.6415 | lr 2.50e-04
[Predictor] Epoch 094 | train 0.6272 | val 0.6426 | lr 2.50e-04
[Predictor] Epoch 095 | train 0.6272 | val 0.6426 | lr 2.50e-04
[Predictor] Epoch 096 | train 0.6270 | val 0.6411 | lr 2.50e-04
[Predictor] Epoch 097 | train 0.6270 | val 0.6407 | lr 2.50e-04
[Predictor] Epoch 098 | train 0.6269 | val 0.6403 | lr 2.50e-04
[Predictor] Epoch 099 | train 0.6260 | val 0.6410 | lr 2.50e-04
[Predictor] Epoch 100 | train 0.6263 | val 0.6408 | lr 2.50e-04
[Predictor] Epoch 101 | train 0.6260 | val 0.6439 | lr 2.50e-04
[Predictor] Epoch 102 | train 0.6262 | val 0.6419 | lr 2.50e-04
[Predictor] Epoch 103 | train 0.6255 | val 0.6408 | lr 2.50e-04
[Predictor] Epoch 104 | train 0.6258 | val 0.6417 | lr 2.50e-04
[Predictor] Epoch 105 | train 0.6250 | val 0.6430 | lr 2.50e-04
[Predictor] Epoch 106 | train 0.6247 | val 0.6415 | lr 2.50e-04
[Predictor] Epoch 107 | train 0.6243 | val 0.6397 | lr 2.50e-04
[Predictor] Epoch 108 | train 0.6237 | val 0.6393 | lr 2.50e-04
[Predictor] Epoch 109 | train 0.6239 | val 0.6398 | lr 2.50e-04
[Predictor] Epoch 110 | train 0.6239 | val 0.6394 | lr 2.50e-04
[Predictor] Epoch 111 | train 0.6232 | val 0.6396 | lr 2.50e-04
[Predictor] Epoch 112 | train 0.6245 | val 0.6390 | lr 2.50e-04
[Predictor] Epoch 113 | train 0.6232 | val 0.6381 | lr 2.50e-04
[Predictor] Epoch 114 | train 0.6229 | val 0.6392 | lr 2.50e-04
[Predictor] Epoch 115 | train 0.6231 | val 0.6431 | lr 2.50e-04
[Predictor] Epoch 116 | train 0.6231 | val 0.6401 | lr 2.50e-04
[Predictor] Epoch 117 | train 0.6220 | val 0.6383 | lr 2.50e-04
[Predictor] Epoch 118 | train 0.6214 | val 0.6389 | lr 2.50e-04
[Predictor] Epoch 119 | train 0.6217 | val 0.6385 | lr 2.50e-04
[Predictor] Epoch 120 | train 0.6216 | val 0.6384 | lr 2.50e-04
[Predictor] Epoch 121 | train 0.6214 | val 0.6373 | lr 2.50e-04
[Predictor] Epoch 122 | train 0.6212 | val 0.6371 | lr 2.50e-04
[Predictor] Epoch 123 | train 0.6215 | val 0.6399 | lr 2.50e-04
[Predictor] Epoch 124 | train 0.6211 | val 0.6375 | lr 2.50e-04
[Predictor] Epoch 125 | train 0.6211 | val 0.6374 | lr 2.50e-04
[Predictor] Epoch 126 | train 0.6206 | val 0.6381 | lr 2.50e-04
[Predictor] Epoch 127 | train 0.6205 | val 0.6397 | lr 2.50e-04
[Predictor] Epoch 128 | train 0.6211 | val 0.6398 | lr 2.50e-04
[Predictor] Epoch 129 | train 0.6200 | val 0.6392 | lr 2.50e-04
[Predictor] Epoch 130 | train 0.6192 | val 0.6384 | lr 2.50e-04
[Predictor] Epoch 131 | train 0.6197 | val 0.6371 | lr 2.50e-04
[Predictor] Epoch 132 | train 0.6196 | val 0.6382 | lr 2.50e-04
[Predictor] Epoch 133 | train 0.6194 | val 0.6393 | lr 2.50e-04
[Predictor] Epoch 134 | train 0.6192 | val 0.6371 | lr 2.50e-04
[Predictor] Epoch 135 | train 0.6190 | val 0.6371 | lr 2.50e-04
[Predictor] Epoch 136 | train 0.6181 | val 0.6374 | lr 2.50e-04
[Predictor] Epoch 137 | train 0.6184 | val 0.6373 | lr 2.50e-04
[Predictor] Epoch 138 | train 0.6194 | val 0.6372 | lr 2.50e-04
[Predictor] Epoch 139 | train 0.6192 | val 0.6368 | lr 2.50e-04
[Predictor] Epoch 140 | train 0.6178 | val 0.6373 | lr 2.50e-04
[Predictor] Epoch 141 | train 0.6179 | val 0.6362 | lr 2.50e-04
[Predictor] Epoch 142 | train 0.6172 | val 0.6357 | lr 2.50e-04
[Predictor] Epoch 143 | train 0.6182 | val 0.6361 | lr 2.50e-04
[Predictor] Epoch 144 | train 0.6173 | val 0.6363 | lr 2.50e-04
[Predictor] Epoch 145 | train 0.6167 | val 0.6357 | lr 2.50e-04
[Predictor] Epoch 146 | train 0.6180 | val 0.6367 | lr 2.50e-04
[Predictor] Epoch 147 | train 0.6166 | val 0.6358 | lr 2.50e-04
[Predictor] Epoch 148 | train 0.6164 | val 0.6366 | lr 2.50e-04
[Predictor] Epoch 149 | train 0.6164 | val 0.6354 | lr 2.50e-04
[Predictor] Epoch 150 | train 0.6164 | val 0.6359 | lr 2.50e-04
[Predictor] Epoch 151 | train 0.6164 | val 0.6354 | lr 2.50e-04
[Predictor] Epoch 152 | train 0.6163 | val 0.6354 | lr 2.50e-04
[Predictor] Epoch 153 | train 0.6161 | val 0.6363 | lr 2.50e-04
[Predictor] Epoch 154 | train 0.6156 | val 0.6360 | lr 2.50e-04
[Predictor] Epoch 155 | train 0.6156 | val 0.6349 | lr 2.50e-04
[Predictor] Epoch 156 | train 0.6154 | val 0.6355 | lr 2.50e-04
[Predictor] Epoch 157 | train 0.6155 | val 0.6355 | lr 2.50e-04
[Predictor] Epoch 158 | train 0.6156 | val 0.6367 | lr 2.50e-04
[Predictor] Epoch 159 | train 0.6156 | val 0.6359 | lr 2.50e-04
[Predictor] Epoch 160 | train 0.6152 | val 0.6349 | lr 2.50e-04
[Predictor] Epoch 161 | train 0.6151 | val 0.6349 | lr 2.50e-04
[Predictor] Epoch 162 | train 0.6146 | val 0.6360 | lr 2.50e-04
[Predictor] Epoch 163 | train 0.6155 | val 0.6361 | lr 2.50e-04
[Predictor] Epoch 164 | train 0.6155 | val 0.6349 | lr 2.50e-04
[Predictor] Epoch 165 | train 0.6147 | val 0.6328 | lr 2.50e-04
[Predictor] Epoch 166 | train 0.6143 | val 0.6368 | lr 2.50e-04
[Predictor] Epoch 167 | train 0.6139 | val 0.6343 | lr 2.50e-04
[Predictor] Epoch 168 | train 0.6137 | val 0.6328 | lr 2.50e-04
[Predictor] Epoch 169 | train 0.6137 | val 0.6356 | lr 2.50e-04
[Predictor] Epoch 170 | train 0.6141 | val 0.6353 | lr 2.50e-04
[Predictor] Epoch 171 | train 0.6139 | val 0.6348 | lr 2.50e-04
[Predictor] Epoch 172 | train 0.6143 | val 0.6328 | lr 2.50e-04
[Predictor] Epoch 173 | train 0.6138 | val 0.6346 | lr 2.50e-04
[Predictor] Epoch 174 | train 0.6139 | val 0.6331 | lr 2.50e-04
[Predictor] Epoch 175 | train 0.6129 | val 0.6338 | lr 2.50e-04
[Predictor] Epoch 176 | train 0.6130 | val 0.6359 | lr 1.25e-04
[Predictor] Epoch 177 | train 0.6005 | val 0.6242 | lr 1.25e-04
[Predictor] Epoch 178 | train 0.5986 | val 0.6241 | lr 1.25e-04
[Predictor] Epoch 179 | train 0.5979 | val 0.6236 | lr 1.25e-04
[Predictor] Epoch 180 | train 0.5984 | val 0.6243 | lr 1.25e-04
[Predictor] Epoch 181 | train 0.5978 | val 0.6238 | lr 1.25e-04
[Predictor] Epoch 182 | train 0.5976 | val 0.6238 | lr 1.25e-04
[Predictor] Epoch 183 | train 0.5981 | val 0.6249 | lr 1.25e-04
[Predictor] Epoch 184 | train 0.5974 | val 0.6239 | lr 1.25e-04
[Predictor] Epoch 185 | train 0.5978 | val 0.6239 | lr 1.25e-04
[Predictor] Epoch 186 | train 0.5979 | val 0.6246 | lr 1.25e-04
[Predictor] Epoch 187 | train 0.5974 | val 0.6244 | lr 1.25e-04
[Predictor] Epoch 188 | train 0.5969 | val 0.6243 | lr 1.25e-04
[Predictor] Epoch 189 | train 0.5974 | val 0.6245 | lr 1.25e-04
[Predictor] Epoch 190 | train 0.5972 | val 0.6252 | lr 6.25e-05
[Predictor] Epoch 191 | train 0.5893 | val 0.6194 | lr 6.25e-05
[Predictor] Epoch 192 | train 0.5881 | val 0.6192 | lr 6.25e-05
[Predictor] Epoch 193 | train 0.5878 | val 0.6195 | lr 6.25e-05
[Predictor] Epoch 194 | train 0.5876 | val 0.6187 | lr 6.25e-05
[Predictor] Epoch 195 | train 0.5876 | val 0.6188 | lr 6.25e-05
[Predictor] Epoch 196 | train 0.5877 | val 0.6192 | lr 6.25e-05
[Predictor] Epoch 197 | train 0.5875 | val 0.6191 | lr 6.25e-05
[Predictor] Epoch 198 | train 0.5874 | val 0.6185 | lr 6.25e-05
[Predictor] Epoch 199 | train 0.5872 | val 0.6187 | lr 6.25e-05
[Predictor] Epoch 200 | train 0.5871 | val 0.6186 | lr 6.25e-05
Predictor MSE | train 0.5645 | val 0.6185 | test 0.6196
Isoform correlation: mean Pearson 0.5891, median 0.6154 over 161990/161990 isoforms
Saved isoform correlation boxplot to isoform_model_vae_res/isoform_correlation_boxplot_vae.png
Saved log-scale scatter to isoform_model_vae_res/pred_vs_true_scatter_log.png
Per-gene isoform rank correlation (Spearman over observations): mean of means 0.7675 | median of means 0.7860 over 899 genes
Saved per-gene mean rank correlation boxplot to isoform_model_vae_res/gene_rank_corr_mean_boxplot_vae.png
Per-gene isoform rank correlation (Spearman over observations): mean of medians 0.8123 | median of medians 0.8283 over 899 genes
Saved per-gene median rank correlation boxplot to isoform_model_vae_res/gene_rank_corr_median_boxplot_vae.png
